time,Use butter,Scoop nut,Scoop butter,Spread nut,Spread butter,Spread onto,Spread tortilla,Scoop jelly,Spread jelly,Roll tortilla,Secure rolled,Secure tortilla,Trim tortilla,Trim roll,Slide floss,Slide tortilla,Place floss,Cross floss,Cross tortilla,Cross roll,Holding floss,Pull floss,Continue floss,Place pinwheels
133.2,0.0848,0.0166,0.0097,0.1182,0.0763,0.0875,0.1779,0.0071,0.0806,0.0423,0.0139,0.0381,0.0072,0.0416,0.0008,0.0259,0.0153,0.0048,0.0367,0.0697,0.0033,0.0014,0.0091,0.0311
133.4,0.0885,0.0174,0.0107,0.1154,0.0746,0.0777,0.1772,0.0073,0.0746,0.0431,0.0158,0.0388,0.0077,0.0474,0.0008,0.0269,0.0154,0.0047,0.0375,0.074,0.0035,0.0014,0.0087,0.0311
133.6,0.106,0.0184,0.0127,0.1083,0.0836,0.0665,0.1638,0.0073,0.0665,0.0443,0.0194,0.0381,0.0073,0.0503,0.0008,0.0279,0.0136,0.0046,0.0369,0.0826,0.0035,0.0015,0.0077,0.0285
133.8,0.1072,0.019,0.0134,0.1124,0.0891,0.0649,0.1639,0.0074,0.065,0.0462,0.0202,0.0364,0.0074,0.0495,0.0008,0.0287,0.0132,0.0041,0.0341,0.0766,0.0033,0.0014,0.0074,0.0283
134.0,0.0948,0.0192,0.0121,0.1267,0.0941,0.0746,0.1821,0.007,0.0701,0.0465,0.017,0.0339,0.0071,0.0427,0.0007,0.0282,0.0112,0.0033,0.0303,0.0627,0.0028,0.0013,0.0064,0.0251
134.2,0.0952,0.0193,0.0112,0.1373,0.0955,0.0822,0.192,0.0062,0.0678,0.045,0.0159,0.0325,0.0069,0.0377,0.0007,0.0283,0.0096,0.0027,0.0286,0.0556,0.0024,0.0011,0.0053,0.0213
134.4,0.1069,0.019,0.0114,0.1334,0.0962,0.0875,0.1822,0.0063,0.0665,0.0432,0.0164,0.0321,0.0066,0.0377,0.0007,0.0277,0.009,0.0027,0.0277,0.0579,0.0023,0.0011,0.0049,0.0208
134.6,0.1207,0.0188,0.0116,0.1291,0.0949,0.0912,0.1733,0.0064,0.0655,0.0414,0.0169,0.0318,0.0063,0.0377,0.0007,0.0274,0.0084,0.0027,0.0268,0.0606,0.0023,0.0012,0.0045,0.0201
134.8,0.1163,0.0182,0.0105,0.1303,0.0899,0.0967,0.1787,0.0061,0.0651,0.0441,0.0154,0.0324,0.0063,0.0376,0.0007,0.0281,0.0078,0.0025,0.0267,0.0609,0.0022,0.0012,0.0041,0.0183
135.0,0.1214,0.0175,0.01,0.1246,0.088,0.1013,0.1769,0.0058,0.0608,0.0465,0.0157,0.0333,0.0063,0.0361,0.0007,0.0298,0.0076,0.0025,0.0266,0.0635,0.0021,0.0013,0.0039,0.0177
135.2,0.1271,0.0166,0.0096,0.1185,0.0879,0.1078,0.1725,0.0055,0.057,0.0488,0.0157,0.0338,0.0062,0.0346,0.0007,0.0315,0.0074,0.0025,0.0262,0.0658,0.0021,0.0014,0.0037,0.017
135.4,0.1334,0.0162,0.0093,0.1201,0.0841,0.1097,0.1697,0.0059,0.0587,0.0488,0.0161,0.0323,0.0061,0.0341,0.0008,0.0317,0.0072,0.0026,0.0248,0.0646,0.0022,0.0015,0.0037,0.0164
135.6,0.1364,0.0162,0.0093,0.1272,0.0735,0.1065,0.1712,0.0066,0.0638,0.0467,0.0162,0.0313,0.0062,0.0346,0.0008,0.0309,0.0085,0.0027,0.024,0.0607,0.0024,0.0016,0.0041,0.0185
135.8,0.1595,0.0163,0.0099,0.1222,0.0659,0.0957,0.1522,0.0064,0.0603,0.0429,0.0197,0.0317,0.0062,0.0397,0.0009,0.0308,0.0091,0.0032,0.0259,0.0723,0.0027,0.0018,0.0045,0.0204
136.0,0.1852,0.0159,0.0106,0.1154,0.0615,0.0854,0.1355,0.0058,0.0547,0.0397,0.0228,0.0314,0.0061,0.0444,0.0009,0.0302,0.0094,0.0036,0.027,0.0839,0.0029,0.0019,0.0045,0.0212
136.2,0.1709,0.0153,0.0101,0.1178,0.0593,0.0887,0.1337,0.0057,0.058,0.0414,0.0224,0.0325,0.0063,0.0475,0.0008,0.0302,0.0096,0.0038,0.0281,0.0855,0.003,0.002,0.0048,0.0225
136.4,0.1622,0.0136,0.0098,0.1145,0.0625,0.089,0.1456,0.005,0.0543,0.0466,0.0192,0.034,0.0069,0.0493,0.0008,0.0349,0.0091,0.0033,0.0285,0.0824,0.0027,0.0018,0.0046,0.0196
136.6,0.1517,0.0116,0.0094,0.1076,0.0663,0.0894,0.1592,0.0043,0.0506,0.053,0.0166,0.036,0.0076,0.0512,0.0008,0.0397,0.0085,0.0028,0.0292,0.0792,0.0024,0.0017,0.0043,0.017
136.8,0.1497,0.0108,0.0092,0.1036,0.0695,0.0887,0.1618,0.0038,0.0473,0.0532,0.0156,0.0367,0.008,0.0568,0.0008,0.0406,0.0078,0.0026,0.0291,0.0806,0.0023,0.0016,0.0042,0.0157
137.0,0.1292,0.0103,0.008,0.1111,0.0712,0.0911,0.1703,0.0033,0.049,0.0534,0.0138,0.037,0.0085,0.0623,0.0008,0.0411,0.0071,0.0024,0.0292,0.0786,0.0022,0.0015,0.0041,0.0146
137.2,0.1127,0.0104,0.0073,0.1239,0.0727,0.0949,0.1751,0.0033,0.0529,0.0508,0.013,0.036,0.0086,0.0647,0.0007,0.0392,0.0071,0.0023,0.0276,0.0749,0.0022,0.0015,0.004,0.0143
137.4,0.107,0.0099,0.0069,0.1217,0.0711,0.0987,0.1789,0.003,0.0549,0.0484,0.0119,0.0377,0.0088,0.0648,0.0007,0.0396,0.0072,0.0024,0.0287,0.0759,0.0022,0.0014,0.004,0.014
137.6,0.1052,0.009,0.0063,0.1132,0.0726,0.1115,0.1815,0.0027,0.0567,0.0457,0.0109,0.0385,0.0086,0.0608,0.0008,0.0426,0.0074,0.0025,0.0294,0.0733,0.0023,0.0015,0.004,0.0131
137.8,0.1067,0.0082,0.0061,0.1051,0.0762,0.1186,0.1934,0.0029,0.0608,0.0444,0.0096,0.038,0.0083,0.0539,0.0009,0.0445,0.0075,0.0024,0.0281,0.0651,0.0023,0.0016,0.0038,0.0115
138.0,0.1034,0.0077,0.0058,0.1001,0.0817,0.1328,0.1998,0.003,0.0629,0.0449,0.0087,0.0372,0.0077,0.0466,0.0009,0.0463,0.0069,0.0022,0.0258,0.0582,0.0022,0.0016,0.0035,0.01
138.2,0.1133,0.0073,0.0062,0.0937,0.0915,0.1373,0.1983,0.0031,0.064,0.0425,0.0086,0.0345,0.0067,0.0414,0.0011,0.0469,0.0065,0.0021,0.0229,0.0559,0.0021,0.0017,0.0032,0.0092
138.4,0.1206,0.0075,0.0066,0.0869,0.0889,0.14,0.1996,0.0035,0.0667,0.0388,0.009,0.0341,0.0066,0.039,0.0012,0.0447,0.0073,0.0024,0.0233,0.0556,0.0024,0.0019,0.0035,0.0099
138.6,0.1275,0.0076,0.0069,0.0812,0.0875,0.1442,0.1998,0.0039,0.0688,0.0353,0.0091,0.0332,0.0065,0.0365,0.0013,0.043,0.008,0.0026,0.0233,0.0548,0.0027,0.002,0.0038,0.0105
138.8,0.1471,0.0073,0.0078,0.0712,0.0891,0.1446,0.1958,0.0044,0.069,0.0327,0.0096,0.0318,0.0061,0.0316,0.0015,0.0434,0.0089,0.0028,0.0229,0.0523,0.0029,0.0021,0.0039,0.0112
139.0,0.1701,0.0069,0.0088,0.0616,0.0912,0.1443,0.1901,0.005,0.0693,0.0298,0.0099,0.0302,0.0057,0.0268,0.0017,0.0434,0.01,0.0029,0.0221,0.0491,0.0031,0.0022,0.0041,0.0116
139.2,0.2013,0.0064,0.0102,0.0505,0.0915,0.1322,0.188,0.0051,0.0648,0.0305,0.0098,0.0293,0.0053,0.0228,0.0021,0.0491,0.0097,0.0029,0.022,0.0459,0.0032,0.0024,0.004,0.011
139.4,0.214,0.006,0.011,0.044,0.0977,0.1269,0.1884,0.005,0.0575,0.033,0.0097,0.0287,0.005,0.0197,0.0024,0.0556,0.0091,0.0028,0.0212,0.043,0.0031,0.0025,0.0036,0.0103
139.6,0.1966,0.0065,0.0114,0.0488,0.1053,0.1243,0.1882,0.0049,0.0589,0.0359,0.01,0.0289,0.0049,0.0206,0.002,0.0537,0.0084,0.0025,0.0211,0.0476,0.0028,0.0022,0.0036,0.0108
139.8,0.1774,0.007,0.0117,0.0538,0.1133,0.123,0.1865,0.0048,0.061,0.0387,0.0103,0.0293,0.0048,0.0211,0.0018,0.0526,0.0079,0.0024,0.0213,0.0522,0.0025,0.0019,0.0036,0.0112
140.0,0.17,0.0074,0.012,0.0571,0.1141,0.1154,0.1838,0.005,0.0651,0.0394,0.0105,0.0295,0.0049,0.0222,0.0016,0.0512,0.0085,0.0024,0.0224,0.0566,0.0024,0.0018,0.004,0.0124
140.2,0.1619,0.0084,0.0125,0.0604,0.1089,0.1065,0.1847,0.0055,0.0665,0.0439,0.0102,0.0322,0.0049,0.0205,0.0016,0.0541,0.0103,0.0027,0.0248,0.0568,0.0027,0.0019,0.0045,0.0138
140.4,0.1445,0.0099,0.0123,0.0688,0.1031,0.106,0.1827,0.0057,0.0694,0.0511,0.0099,0.0343,0.0046,0.0185,0.0016,0.0571,0.0112,0.0028,0.0256,0.0572,0.0027,0.002,0.0048,0.0142
140.6,0.1317,0.0118,0.0118,0.0792,0.0958,0.1024,0.1786,0.0059,0.0712,0.0588,0.0095,0.0368,0.0043,0.017,0.0015,0.0596,0.0117,0.0029,0.0268,0.0587,0.0027,0.0021,0.0049,0.0142
140.8,0.1392,0.0149,0.0135,0.0823,0.0882,0.1034,0.162,0.0064,0.0635,0.0646,0.0096,0.0388,0.0041,0.0165,0.0015,0.0613,0.012,0.0029,0.0281,0.0619,0.0026,0.0022,0.0046,0.0159
141.0,0.1453,0.0193,0.0151,0.0864,0.0793,0.1035,0.146,0.0068,0.0558,0.0708,0.0097,0.0408,0.004,0.0162,0.0015,0.0625,0.012,0.0029,0.0294,0.0661,0.0025,0.0023,0.0042,0.0176
141.2,0.1562,0.024,0.0163,0.0936,0.0769,0.0882,0.128,0.0071,0.0522,0.0762,0.0097,0.0433,0.0041,0.0164,0.0014,0.0599,0.0141,0.0029,0.031,0.0693,0.0025,0.0023,0.0044,0.0196
141.4,0.1665,0.0297,0.0175,0.1004,0.0739,0.0744,0.1111,0.0074,0.0485,0.0814,0.0097,0.0455,0.0042,0.0165,0.0013,0.057,0.0165,0.0029,0.0324,0.0721,0.0025,0.0023,0.0046,0.0216
141.6,0.2148,0.0392,0.0199,0.0974,0.0654,0.0604,0.0879,0.0084,0.0384,0.0837,0.0102,0.0439,0.004,0.0136,0.0017,0.0585,0.0201,0.0031,0.0308,0.0635,0.0028,0.0027,0.0046,0.0252
141.8,0.2576,0.0508,0.0201,0.1028,0.0551,0.048,0.0753,0.0085,0.0314,0.0846,0.0105,0.0422,0.0042,0.0118,0.0017,0.0549,0.0205,0.0028,0.0291,0.0539,0.0028,0.0029,0.004,0.0243
142.0,0.2988,0.0646,0.0197,0.109,0.0456,0.0376,0.0641,0.0085,0.0259,0.0831,0.0106,0.0399,0.0043,0.0099,0.0017,0.0505,0.0205,0.0026,0.0268,0.0444,0.0027,0.003,0.0035,0.0229
142.2,0.3668,0.0728,0.0195,0.1044,0.0397,0.0272,0.0495,0.0076,0.0197,0.0752,0.011,0.0353,0.0042,0.0089,0.0017,0.0411,0.0188,0.0023,0.0244,0.0389,0.0024,0.003,0.0028,0.0226
142.4,0.4344,0.0803,0.0191,0.0991,0.0336,0.0194,0.0374,0.0067,0.0148,0.0653,0.0109,0.0306,0.0041,0.0078,0.0015,0.0323,0.0171,0.002,0.0219,0.0323,0.0021,0.0028,0.0023,0.0222
142.6,0.5049,0.0855,0.0188,0.0907,0.0286,0.0139,0.0265,0.006,0.011,0.053,0.0103,0.0243,0.0036,0.0066,0.0016,0.0265,0.015,0.0017,0.0174,0.0265,0.0019,0.0028,0.0019,0.021
142.8,0.5391,0.0874,0.0168,0.0962,0.0263,0.0101,0.0211,0.0055,0.0101,0.0465,0.0097,0.0203,0.0032,0.0053,0.0018,0.0234,0.0147,0.0016,0.0143,0.0211,0.0019,0.003,0.0018,0.0187
143.0,0.585,0.0842,0.0147,0.0951,0.0261,0.007,0.0163,0.0049,0.0087,0.0419,0.0084,0.0158,0.0027,0.0041,0.0019,0.0197,0.0134,0.0014,0.0112,0.0162,0.0018,0.0031,0.0017,0.0148
143.2,0.6135,0.0815,0.0124,0.0974,0.024,0.0066,0.0148,0.0044,0.0078,0.0372,0.0072,0.0136,0.0026,0.0034,0.0018,0.0176,0.0115,0.0012,0.0098,0.0128,0.0015,0.0028,0.0015,0.0131
143.4,0.6377,0.0786,0.0104,0.1001,0.0219,0.0064,0.0135,0.0039,0.007,0.0335,0.0062,0.0118,0.0025,0.0029,0.0017,0.0159,0.0099,0.0011,0.0086,0.01,0.0013,0.0025,0.0013,0.0114
143.6,0.644,0.0716,0.0097,0.1004,0.0233,0.0061,0.015,0.0034,0.0071,0.0336,0.0056,0.0124,0.0026,0.003,0.0016,0.016,0.0095,0.0011,0.0092,0.01,0.0013,0.0025,0.0012,0.0098
143.8,0.6677,0.0621,0.0095,0.0873,0.0246,0.0057,0.0146,0.0031,0.0066,0.0326,0.0049,0.0124,0.0024,0.0028,0.0018,0.0166,0.0102,0.0011,0.0092,0.0101,0.0013,0.0026,0.0012,0.0096
144.0,0.6957,0.0546,0.0102,0.0717,0.0245,0.0049,0.0129,0.0029,0.0057,0.0304,0.0044,0.0122,0.0021,0.0029,0.002,0.0167,0.0103,0.0012,0.0093,0.0109,0.0014,0.0027,0.0011,0.0093
144.2,0.707,0.0513,0.0108,0.0653,0.0246,0.0047,0.0122,0.0029,0.0055,0.0285,0.004,0.012,0.002,0.0031,0.0022,0.0175,0.0101,0.0012,0.0092,0.0121,0.0015,0.0026,0.0012,0.0087
144.4,0.6931,0.051,0.0107,0.0686,0.0258,0.0054,0.0129,0.0031,0.0061,0.0283,0.0044,0.0129,0.0019,0.0033,0.0025,0.0195,0.0111,0.0013,0.0096,0.0138,0.0017,0.0027,0.0012,0.0092
144.6,0.6788,0.0464,0.01,0.0716,0.0289,0.0068,0.0148,0.0027,0.0067,0.0309,0.0047,0.0145,0.0019,0.0037,0.0023,0.0203,0.0114,0.0014,0.0108,0.0165,0.0017,0.0024,0.0013,0.0095
144.8,0.6611,0.0423,0.0093,0.0741,0.0325,0.0085,0.0171,0.0023,0.0073,0.0343,0.0049,0.0164,0.002,0.0044,0.002,0.0209,0.0116,0.0014,0.0124,0.0204,0.0017,0.0021,0.0013,0.0098
145.0,0.6206,0.0429,0.0097,0.0864,0.0323,0.0115,0.0218,0.0026,0.0099,0.0348,0.0054,0.0194,0.0022,0.0053,0.0018,0.0213,0.0139,0.0017,0.0145,0.0247,0.0019,0.0021,0.0016,0.0118
145.2,0.5737,0.0466,0.0115,0.0963,0.0353,0.0135,0.0247,0.0035,0.0133,0.034,0.0072,0.021,0.0021,0.0063,0.0019,0.0213,0.0167,0.0022,0.0157,0.0321,0.0023,0.0025,0.002,0.0145
145.4,0.5196,0.0505,0.0134,0.1059,0.0388,0.0167,0.0278,0.0045,0.0176,0.0328,0.0095,0.0225,0.0019,0.0072,0.002,0.021,0.0202,0.0029,0.017,0.0418,0.003,0.0031,0.0025,0.0179
145.6,0.4761,0.0484,0.0151,0.1085,0.0431,0.0214,0.0327,0.0051,0.0207,0.0345,0.0119,0.0255,0.002,0.0078,0.002,0.0227,0.0219,0.0032,0.0194,0.0482,0.0032,0.0033,0.0028,0.0205
145.8,0.4377,0.0464,0.0173,0.1159,0.0494,0.0305,0.0385,0.0054,0.0231,0.0359,0.0132,0.0265,0.0022,0.0086,0.002,0.0256,0.0208,0.0033,0.0202,0.0476,0.0032,0.0034,0.0032,0.0201
146.0,0.3926,0.0424,0.0179,0.1264,0.0588,0.0438,0.0482,0.0054,0.0271,0.0375,0.0143,0.027,0.0025,0.0088,0.002,0.0288,0.0202,0.0032,0.0203,0.0432,0.0031,0.0034,0.0036,0.0194
146.2,0.3013,0.0413,0.0164,0.1445,0.0657,0.0665,0.063,0.0058,0.0359,0.0404,0.0172,0.0308,0.003,0.0098,0.0019,0.0329,0.0206,0.0036,0.023,0.0424,0.0033,0.0036,0.0046,0.0228
146.4,0.2495,0.0389,0.0162,0.1465,0.0722,0.0845,0.0749,0.006,0.0412,0.0414,0.0176,0.0323,0.0035,0.0111,0.0019,0.0366,0.0193,0.0038,0.0247,0.0413,0.0032,0.0036,0.0057,0.0238
146.6,0.2007,0.0408,0.0171,0.1501,0.0726,0.0973,0.0849,0.0074,0.048,0.0406,0.0196,0.0339,0.0041,0.0118,0.0021,0.0399,0.0199,0.0043,0.0264,0.0376,0.0035,0.0041,0.0071,0.0263
146.8,0.1788,0.038,0.0188,0.1486,0.0761,0.1078,0.0954,0.0088,0.0561,0.0393,0.0183,0.0317,0.0044,0.0116,0.0021,0.0397,0.02,0.0043,0.0247,0.0336,0.0035,0.0043,0.0079,0.0264
147.0,0.1665,0.0348,0.0189,0.1421,0.0829,0.1176,0.1002,0.0085,0.0561,0.0406,0.0178,0.0308,0.0046,0.012,0.0021,0.0426,0.019,0.0041,0.0241,0.0325,0.0034,0.0044,0.008,0.0264
147.2,0.1568,0.0306,0.0183,0.1333,0.0897,0.1269,0.1137,0.0072,0.0517,0.0471,0.0154,0.0309,0.0054,0.0126,0.0019,0.0456,0.0159,0.0037,0.0251,0.0303,0.003,0.0038,0.0076,0.0234
147.4,0.1528,0.0274,0.0182,0.1307,0.0954,0.1314,0.1224,0.0066,0.0514,0.0489,0.0127,0.0296,0.0059,0.0127,0.0018,0.0469,0.0143,0.0033,0.0245,0.029,0.0027,0.0035,0.0076,0.0203
147.6,0.1479,0.0266,0.0182,0.1383,0.0974,0.1345,0.1267,0.0066,0.0562,0.0474,0.0103,0.0261,0.006,0.0133,0.0017,0.0437,0.0132,0.0031,0.0224,0.0278,0.0026,0.0034,0.0084,0.018
147.8,0.1455,0.0265,0.0183,0.1391,0.0952,0.125,0.1312,0.0073,0.0647,0.0464,0.0096,0.0254,0.0057,0.0137,0.0016,0.0398,0.0141,0.0034,0.0228,0.0313,0.0028,0.0033,0.009,0.0186
148.0,0.1145,0.0248,0.0145,0.1479,0.0861,0.1263,0.1485,0.0069,0.0747,0.0495,0.0081,0.0281,0.0063,0.0143,0.0013,0.0368,0.0145,0.0039,0.0265,0.0316,0.0028,0.003,0.0098,0.0195
148.2,0.1042,0.0225,0.0129,0.1534,0.0854,0.1245,0.165,0.0062,0.0779,0.0524,0.0061,0.0283,0.0067,0.0134,0.0011,0.0345,0.0139,0.0036,0.0278,0.029,0.0026,0.0025,0.0093,0.0167
148.4,0.0934,0.0214,0.0129,0.1583,0.0858,0.1206,0.18,0.0063,0.0805,0.0552,0.0047,0.0273,0.0069,0.0146,0.0008,0.0296,0.0131,0.0033,0.0275,0.0304,0.0024,0.002,0.0084,0.0145
148.6,0.0829,0.0209,0.0128,0.1661,0.0833,0.1141,0.1939,0.0066,0.0839,0.0584,0.0038,0.0261,0.0073,0.0156,0.0007,0.0256,0.0127,0.003,0.0266,0.0309,0.0022,0.0017,0.0079,0.013
148.8,0.0719,0.0224,0.0125,0.1649,0.0733,0.1061,0.2039,0.007,0.0849,0.0579,0.0038,0.0289,0.0084,0.0179,0.0007,0.0262,0.014,0.0035,0.0305,0.0339,0.0026,0.0017,0.0086,0.0142
149.0,0.0615,0.023,0.0118,0.1614,0.0657,0.0988,0.2152,0.0072,0.0863,0.0571,0.0038,0.0319,0.0095,0.0198,0.0007,0.0267,0.0152,0.004,0.0349,0.0364,0.003,0.0017,0.0092,0.0152
149.2,0.0511,0.0213,0.01,0.16,0.0577,0.0983,0.2247,0.0069,0.0909,0.0547,0.0035,0.0353,0.0101,0.0201,0.0007,0.0292,0.016,0.0041,0.0372,0.0371,0.0031,0.0017,0.01,0.0162
149.4,0.0394,0.0205,0.008,0.155,0.0486,0.0963,0.2447,0.0063,0.0865,0.0566,0.0033,0.0404,0.0117,0.0211,0.0006,0.0318,0.0153,0.0042,0.0422,0.036,0.003,0.0014,0.0098,0.0171
149.6,0.0315,0.0198,0.0066,0.1485,0.0419,0.0945,0.2639,0.0058,0.0809,0.0582,0.0031,0.0452,0.0133,0.0215,0.0006,0.0353,0.014,0.004,0.0465,0.0342,0.0029,0.0012,0.0092,0.0175
149.8,0.0246,0.0191,0.0055,0.1487,0.0359,0.0963,0.2723,0.0051,0.078,0.0604,0.0029,0.0492,0.0142,0.0218,0.0005,0.0345,0.0133,0.004,0.0493,0.0326,0.0028,0.0011,0.0089,0.0191
150.0,0.0247,0.0203,0.0059,0.1461,0.0344,0.0947,0.2701,0.0056,0.0779,0.0608,0.003,0.0494,0.0136,0.0228,0.0005,0.035,0.0135,0.0039,0.0481,0.0358,0.0028,0.0011,0.0088,0.021
150.2,0.0265,0.0216,0.0069,0.1464,0.0363,0.0982,0.2591,0.0066,0.0816,0.0569,0.0033,0.047,0.0131,0.025,0.0006,0.0349,0.0136,0.0042,0.0451,0.0391,0.0029,0.0013,0.0089,0.021
150.4,0.029,0.0219,0.0072,0.1455,0.0382,0.1029,0.2522,0.0069,0.0846,0.0532,0.0034,0.0463,0.0127,0.0241,0.0007,0.0372,0.0136,0.0045,0.0443,0.0373,0.003,0.0014,0.0093,0.0206
150.6,0.0327,0.0224,0.0073,0.1488,0.0391,0.1069,0.2459,0.0066,0.0824,0.0507,0.0033,0.0459,0.0128,0.0248,0.0007,0.038,0.0127,0.0045,0.0448,0.0366,0.003,0.0015,0.0091,0.0194
150.8,0.0346,0.0226,0.0074,0.1578,0.0416,0.111,0.2441,0.0063,0.0813,0.051,0.0031,0.0435,0.0129,0.0256,0.0006,0.0348,0.0109,0.0041,0.043,0.0338,0.0026,0.0013,0.0088,0.0171
151.0,0.0335,0.0223,0.0069,0.167,0.0411,0.1227,0.2396,0.0057,0.0795,0.0515,0.003,0.0418,0.0123,0.0265,0.0004,0.031,0.0092,0.0037,0.0422,0.0333,0.0022,0.0011,0.0079,0.0157
151.2,0.0316,0.0223,0.0062,0.1774,0.0408,0.1281,0.2334,0.0055,0.0828,0.0506,0.003,0.0398,0.0115,0.0269,0.0004,0.0264,0.0088,0.0037,0.042,0.0333,0.0019,0.001,0.0076,0.0151
151.4,0.0314,0.021,0.0056,0.184,0.0418,0.1337,0.222,0.0052,0.0882,0.05,0.0031,0.0387,0.0107,0.028,0.0003,0.0231,0.0085,0.0038,0.0416,0.0339,0.0018,0.0011,0.0075,0.0149
151.6,0.0312,0.0208,0.0052,0.1877,0.0429,0.1375,0.2189,0.0049,0.0875,0.0521,0.003,0.0385,0.0102,0.0279,0.0003,0.0211,0.0082,0.0035,0.0416,0.0328,0.0016,0.001,0.0071,0.0144
151.8,0.0312,0.0205,0.0048,0.1864,0.0443,0.1377,0.2227,0.0046,0.0847,0.0532,0.0029,0.0392,0.0102,0.0277,0.0003,0.0214,0.0079,0.0032,0.0427,0.032,0.0015,0.001,0.0065,0.0134
152.0,0.0346,0.0206,0.0048,0.1941,0.0479,0.1424,0.2161,0.0044,0.0822,0.0516,0.0028,0.0376,0.01,0.0273,0.0002,0.0199,0.0074,0.003,0.0419,0.0306,0.0014,0.0009,0.0064,0.0119
152.2,0.0362,0.02,0.0045,0.1969,0.0472,0.1388,0.2185,0.004,0.0774,0.0543,0.0027,0.0385,0.0098,0.0267,0.0002,0.019,0.0075,0.0028,0.0435,0.0307,0.0012,0.0008,0.0064,0.0123
152.4,0.0368,0.0197,0.0041,0.2057,0.0449,0.1381,0.2168,0.0035,0.0736,0.056,0.0026,0.0388,0.0097,0.0262,0.0002,0.0177,0.0074,0.0026,0.0443,0.0305,0.0011,0.0007,0.0064,0.0125
152.6,0.0367,0.0186,0.0038,0.2036,0.0453,0.1395,0.2201,0.0033,0.0741,0.0564,0.0026,0.0394,0.0091,0.0237,0.0002,0.0174,0.0079,0.0026,0.045,0.0299,0.001,0.0007,0.0066,0.0127
152.8,0.0411,0.0185,0.004,0.1953,0.0488,0.1399,0.2162,0.0032,0.0695,0.0624,0.003,0.0398,0.0082,0.0227,0.0002,0.0188,0.0082,0.0023,0.0443,0.0326,0.0009,0.0007,0.006,0.0134
153.0,0.05,0.0191,0.0047,0.187,0.056,0.1316,0.2133,0.0034,0.0654,0.0689,0.0033,0.0392,0.0078,0.0217,0.0002,0.0208,0.0086,0.0021,0.0424,0.0333,0.0009,0.0008,0.0058,0.0135
153.2,0.0642,0.021,0.0061,0.1812,0.0618,0.1288,0.2018,0.0034,0.057,0.0738,0.0037,0.038,0.0076,0.0223,0.0003,0.022,0.0089,0.0019,0.04,0.0352,0.0009,0.0008,0.0055,0.0138
153.4,0.0677,0.0222,0.0076,0.1718,0.0701,0.1325,0.2063,0.0036,0.0514,0.0739,0.0033,0.0373,0.0081,0.0212,0.0003,0.023,0.0079,0.0017,0.0391,0.0325,0.0008,0.0007,0.005,0.0122
153.6,0.0914,0.0233,0.0102,0.1659,0.0851,0.1282,0.183,0.0037,0.0457,0.0696,0.0038,0.0346,0.008,0.0233,0.0003,0.0222,0.0079,0.0019,0.0378,0.0348,0.0009,0.0008,0.005,0.0124
153.8,0.1231,0.024,0.0135,0.1577,0.1041,0.1211,0.1593,0.0039,0.0405,0.0644,0.0042,0.0312,0.0077,0.0244,0.0003,0.0209,0.0076,0.0019,0.0351,0.0357,0.0009,0.0009,0.0049,0.0124
154.0,0.1395,0.0222,0.0152,0.1418,0.1176,0.1119,0.155,0.0036,0.0361,0.0676,0.0044,0.0309,0.0075,0.0253,0.0003,0.0227,0.0068,0.0017,0.0346,0.0382,0.0008,0.0008,0.004,0.0116
154.2,0.1563,0.0206,0.0173,0.1284,0.1307,0.1044,0.1496,0.0033,0.0319,0.0696,0.0044,0.03,0.0073,0.026,0.0003,0.0241,0.0058,0.0014,0.0335,0.0401,0.0007,0.0007,0.0031,0.0104
154.4,0.1725,0.0183,0.0207,0.1023,0.1459,0.0932,0.1467,0.0032,0.0276,0.0781,0.0044,0.0298,0.0071,0.0272,0.0003,0.0283,0.0048,0.0013,0.0332,0.0426,0.0007,0.0007,0.0026,0.0084
154.6,0.1797,0.0184,0.0218,0.0978,0.1496,0.0844,0.1489,0.0032,0.0265,0.0796,0.0044,0.0294,0.0074,0.0274,0.0004,0.0304,0.0042,0.0012,0.0323,0.0418,0.0007,0.0006,0.0023,0.0076
154.8,0.1673,0.0185,0.02,0.1042,0.1488,0.0834,0.162,0.0032,0.0282,0.0773,0.0038,0.0304,0.0083,0.0267,0.0003,0.0312,0.0036,0.0011,0.0337,0.0378,0.0007,0.0006,0.0022,0.0066
155.0,0.1546,0.0186,0.0177,0.1126,0.1457,0.0831,0.1755,0.0031,0.03,0.0746,0.0034,0.0311,0.0092,0.0259,0.0003,0.0319,0.0032,0.0011,0.0349,0.0343,0.0007,0.0005,0.0021,0.0058
155.2,0.141,0.02,0.0166,0.1206,0.1426,0.0844,0.1833,0.0032,0.0315,0.0744,0.0032,0.0322,0.0096,0.0238,0.0003,0.0326,0.003,0.0012,0.0357,0.0322,0.0008,0.0005,0.002,0.0052
155.4,0.1571,0.0212,0.016,0.1342,0.1369,0.0803,0.1671,0.0032,0.0332,0.0724,0.0034,0.0301,0.0085,0.0236,0.0003,0.0302,0.0033,0.0013,0.0333,0.035,0.001,0.0005,0.0021,0.0055
155.6,0.1374,0.0219,0.014,0.1534,0.1242,0.0843,0.1742,0.0033,0.0393,0.0731,0.0032,0.0299,0.0082,0.0219,0.0003,0.0295,0.0034,0.0013,0.0324,0.0356,0.001,0.0005,0.0023,0.0054
